Date,Time,Trade Id,Ask,Bid,Price,Size,Volume
10/3/2017,21:00:22,11519716,291,290.99,290.99,0.01,57298.30825
10/3/2017,21:00:24,11519756,291.25,291.01,291.25,0.63722815,57298.30825
10/3/2017,21:00:25,11519759,291.25,291.24,291.25,9.45,57298.30825
10/3/2017,21:00:26,11519804,291.47,291.4,291.48,14.131508,57298.30825
10/3/2017,21:00:27,11519807,291.48,291.47,291.48,0.02473243,57298.30825
10/3/2017,21:00:28,11519810,291.5,291.49,291.48,0.01,57298.30825
10/3/2017,21:00:30,11519859,291.72,291.71,291.72,0.00758737,57298.30825
10/3/2017,21:00:31,11519871,291.79,291.78,291.79,8.06872604,57298.30825
10/3/2017,21:00:34,11519875,291.81,291.8,291.8,3.035673,57298.30825
10/3/2017,21:00:37,11519888,291.9,291.89,291.88,0.01,57298.30825
10/3/2017,21:00:40,11519900,291.99,291.98,291.98,0.01,57298.30825
10/3/2017,21:00:43,11519902,291.99,291.98,291.99,7.27,57298.30825
10/3/2017,21:00:51,11519903,291.99,291.98,291.99,0.00006829,57298.30825
10/3/2017,21:00:58,11519904,291.99,291.98,291.99,0.9372,57548.39248
10/3/2017,21:01:02,11519905,291.99,291.98,291.99,0.00003414,57548.39248
10/3/2017,21:01:03,11519906,291.99,291.98,291.99,0.02731624,57548.39248
10/3/2017,21:01:14,11519910,291.99,291.98,291.99,8.14812867,57548.39248
10/3/2017,21:01:16,11519936,292.09,292.08,292.09,0.79990236,57548.39248
10/3/2017,21:01:18,11519983,292.39,292.1,292.39,12.54240565,57548.39248
10/3/2017,21:01:19,11519984,292.39,292.38,292.39,3.35232721,57548.39248
10/3/2017,21:01:21,11520009,292.59,292.58,292.59,0.04763843,57548.39248
10/3/2017,21:01:29,11520029,292.71,292.7,292.71,2.22616482,57548.39248
10/3/2017,21:02:01,11520030,292.71,292.7,292.7,4.5151,57851.70073
10/3/2017,21:02:03,11520031,292.71,292.7,292.71,0.00003406,57851.70073
10/3/2017,21:02:06,11520032,292.71,292.7,292.71,21.978,57851.70073
10/3/2017,21:02:32,11520033,292.71,292.7,292.71,4.86,57851.70073
10/3/2017,21:03:03,11520034,292.71,292.7,292.71,0.00003406,57867.80303
10/3/2017,21:03:03,11520035,292.71,292.7,292.71,8.7195,57867.80303
10/3/2017,21:03:14,11520039,292.71,292.7,292.7,0.08918147,57867.80303
10/3/2017,21:03:18,11520043,292.71,292.7,292.7,0.102863,57867.80303
10/3/2017,21:03:25,11520046,292.71,292.7,292.7,1.75761615,57867.80303
10/3/2017,21:03:28,11520048,292.6,292.58,292.6,0.01,57846.79803
10/3/2017,21:03:29,11520049,292.57,292.56,292.58,0.01,57846.79803
10/3/2017,21:03:35,11520050,292.57,292.56,292.57,3.2987,57846.79803
10/3/2017,21:03:35,11520051,292.55,292.54,292.56,0.01,57846.79803
10/3/2017,21:04:02,11520052,292.55,292.54,292.55,0.00003407,57846.79803
10/3/2017,21:04:06,11520053,292.55,292.54,292.55,1.5895,57846.79803
10/3/2017,21:04:37,11520093,292.38,291.99,291.99,3.12664078,57872.89128
10/3/2017,21:05:02,11520094,291.99,291.98,291.99,0.00003414,57872.89128
10/3/2017,21:05:10,11520096,291.99,291.98,291.99,10.31063414,57872.09352
10/3/2017,21:05:25,11520097,291.99,291.98,291.99,0.00006829,57872.09352
10/3/2017,21:05:41,11520098,291.99,291.98,291.99,6.1013,57872.09352
10/3/2017,21:06:02,11520100,291.99,291.98,291.99,0.00170726,57871.87765
10/3/2017,21:06:07,11520101,291.99,291.98,291.98,0.0679,57871.87765
10/3/2017,21:06:09,11520119,292,291.99,292,94.71566012,57871.87765
10/3/2017,21:06:13,11520120,292,291.99,292,28.3714,57871.87765
10/3/2017,21:06:14,11520123,292,291.99,291.99,0.05019812,57871.87765
10/3/2017,21:06:27,11520124,292,291.99,291.99,0.0734,57871.87765
10/3/2017,21:06:31,11520128,292,291.99,291.99,7.91688331,57871.87765
10/3/2017,21:06:32,11520129,292,291.99,291.99,0.44,57871.87765
10/3/2017,21:06:44,11520132,292,291.99,291.99,14.3524,57871.87765
10/3/2017,21:06:47,11520133,292,291.99,291.99,0.0625,57871.87765
10/3/2017,21:07:02,11520134,292,291.99,292,0.00003414,58083.84057
10/3/2017,21:07:05,11520137,291.99,291.98,291.99,0.04402597,58083.84057
10/3/2017,21:07:15,11520139,291.99,291.98,291.99,1.74662597,58083.84057
10/3/2017,21:07:17,11520143,291.99,291.98,291.98,0.120291,58083.84057
10/3/2017,21:07:18,11520144,291.99,291.98,291.98,0.0737,58083.84057
10/3/2017,21:07:37,11520145,291.99,291.98,291.98,0.0617,58083.84057
10/3/2017,21:07:42,11520146,291.99,291.98,291.98,0.029844,58137.86174
10/3/2017,21:07:47,11520151,291.99,291.98,291.99,0.075344,58137.86174
10/3/2017,21:08:00,11520153,291.99,291.98,291.99,0.50076981,58137.86174
10/3/2017,21:08:03,11520154,291.99,291.98,291.99,0.00003414,58137.86174
10/3/2017,21:08:08,11520155,291.99,291.98,291.98,0.061,58137.86174
10/3/2017,21:08:19,11520157,291.99,291.98,291.99,1.66970395,58137.86174
10/3/2017,21:08:26,11520158,291.99,291.98,291.98,0.0666,58137.86174
10/3/2017,21:08:50,11520159,291.99,291.98,291.99,0.4991,58089.24491
10/3/2017,21:08:58,11520160,291.99,291.98,291.98,0.0251,58089.24491
10/3/2017,21:09:02,11520161,291.99,291.98,291.99,0.00003414,58089.24491
10/3/2017,21:09:22,11520162,291.99,291.98,291.99,12.3867,58063.70411
10/3/2017,21:09:53,11520165,291.99,291.98,291.98,0.25108736,58063.70411
10/3/2017,21:09:57,11520169,291.99,291.98,291.99,3.36395671,58063.70411
10/3/2017,21:10:00,11520170,291.99,291.98,291.99,0.01,58063.70411
10/3/2017,21:10:01,11520171,291.99,291.98,291.99,0.00341453,58063.70411
10/3/2017,21:10:02,11520172,291.99,291.98,291.99,0.00003414,58063.70411
10/3/2017,21:10:24,11520173,291.99,291.98,291.99,18.0972,58007.51555
10/3/2017,21:10:34,11520174,291.99,291.98,291.99,0.00006829,58007.51555
10/3/2017,21:10:49,11520192,292,291.99,292.05,29.39118093,58007.51555
10/3/2017,21:10:57,11520194,292,291.99,291.99,2,57555.36779
10/3/2017,21:11:03,11520195,292,291.99,292,0.00003414,57555.36779
10/3/2017,21:11:23,11520197,292,291.99,291.99,0.48,57555.36779
10/3/2017,21:11:27,11520214,292.05,291.99,292.06,0.02280152,57555.36779
10/3/2017,21:11:28,11520220,292.08,291.99,292.09,3.58930952,57555.36779
10/3/2017,21:11:33,11520227,292,291.99,292.02,0.44093102,57555.36779
10/3/2017,21:11:35,11520229,292,291.99,292,3.988,57555.36779
10/3/2017,21:11:37,11520255,292,291.99,292.24,0.10177481,57555.36779
10/3/2017,21:11:43,11520256,292,291.99,292,0.0017072,57555.36779
10/3/2017,21:11:44,11520257,292,291.99,291.99,8.026856,57555.36779
10/3/2017,21:12:00,11520271,292.14,292.01,292.15,12.38533286,57636.31944
10/3/2017,21:12:03,11520272,292.11,292.05,292.13,0.00003412,57636.31944
10/3/2017,21:12:12,11520282,292.12,292.11,292.12,0.47611369,57636.31944
10/3/2017,21:12:20,11520283,292.12,292.11,292.11,4.559427,57636.31944
10/3/2017,21:12:21,11520284,292.12,292.11,292.11,17.1549,57636.31944
10/3/2017,21:12:22,11520285,292.12,292.11,292.11,5.9891,57636.31944
10/3/2017,21:12:32,11520286,292.12,292.11,292.11,5.4014,57636.31944
10/3/2017,21:12:39,11520287,292.12,292.11,292.12,0.00017065,57969.04782
10/3/2017,21:13:03,11520289,292.12,292.11,292.12,0.0152,57969.04782
10/3/2017,21:13:04,11520290,292.12,292.11,292.11,3.824339,57969.04782
10/3/2017,21:13:05,11520291,292.12,292.11,292.11,0.910103,57969.04782
10/3/2017,21:13:06,11520292,292.12,292.11,292.11,0.527424,57969.04782
10/3/2017,21:13:07,11520293,292.12,292.11,292.11,1.256694,57969.04782
10/3/2017,21:13:09,11520294,292.12,292.11,292.11,1.050939,57969.04782
10/3/2017,21:13:13,11520295,292.12,292.11,292.11,0.709061,57969.04782
10/3/2017,21:13:15,11520296,292.12,292.11,292.11,5.366958,57969.04782
10/3/2017,21:13:30,11520297,292.12,292.11,292.12,1.1988,57989.61308
10/3/2017,21:13:35,11520300,292.12,292.11,292.12,1.46856613,57989.61308
10/3/2017,21:13:41,11520308,292.16,292.11,292.11,1.03838567,57989.61308
10/3/2017,21:13:43,11520309,292.12,292.11,292.11,8.800118,57989.61308
10/3/2017,21:13:45,11520310,292.12,292.11,292.11,0.082999,57989.61308
10/3/2017,21:13:47,11520312,292.12,292.11,292.11,11.274342,57989.61308
10/3/2017,21:13:49,11520313,292.12,292.11,292.11,1.050888,57989.61308
10/3/2017,21:14:02,11520314,292.12,292.11,292.12,0.00003413,57989.61308
10/3/2017,21:14:07,11520315,292.12,292.11,292.11,0.3379,57989.61308
10/3/2017,21:14:16,11520316,292.12,292.11,292.11,0.29654454,57989.61308
10/3/2017,21:14:23,11520317,292.12,292.11,292.11,6.3524,58031.40223
10/3/2017,21:14:35,11520323,292.14,292.11,292.15,1.36748176,58031.40223
10/3/2017,21:14:38,11520341,292.24,292.14,292.25,5.05916544,58031.40223
10/3/2017,21:14:43,11520353,292.2,292.12,292.11,4.7268,58031.40223
10/3/2017,21:14:51,11520359,292.17,292.16,292.15,65.327725,58031.40223
10/3/2017,21:15:01,11520360,292.17,292.16,292.16,11.1884,58031.40223
10/3/2017,21:15:02,11520361,292.17,292.16,292.17,0.00023886,58031.40223
10/3/2017,21:15:04,11520364,292.17,292.16,292.16,2.7152,58031.40223
10/3/2017,21:15:09,11520365,292.17,292.16,292.16,0.8457,58070.73139
10/3/2017,21:15:12,11520366,292.17,292.16,292.16,0.93165,58070.73139
10/3/2017,21:15:15,11520367,292.17,292.16,292.16,3.443,58070.73139
10/3/2017,21:15:20,11520368,292.17,292.16,292.16,12.4864,58070.73139
10/3/2017,21:15:32,11520369,292.17,292.16,292.17,0.00006824,58070.73139
10/3/2017,21:15:35,11520370,292.17,292.16,292.16,3.2976,58070.73139
10/3/2017,21:15:39,11520371,292.17,292.16,292.16,13.3111,58070.73139
10/3/2017,21:15:41,11520372,292.17,292.16,292.17,0.6503,58070.73139
10/3/2017,21:15:54,11520373,292.17,292.16,292.16,0.533501,58070.73139
10/3/2017,21:15:55,11520374,292.17,292.16,292.16,0.5442,58070.73139
10/3/2017,21:16:00,11520375,292.17,292.16,292.16,2.8128,58158.1095
10/3/2017,21:16:02,11520376,292.17,292.16,292.17,0.00003412,58158.1095
10/3/2017,21:16:09,11520377,292.17,292.16,292.16,2.817485,58158.1095
10/3/2017,21:16:12,11520378,292.17,292.16,292.17,13.3529,58158.1095
10/3/2017,21:16:19,11520379,292.17,292.16,292.16,3.867047,58158.1095
10/3/2017,21:16:34,11520380,292.17,292.16,292.17,5.26967545,58158.1095
10/3/2017,21:16:43,11520381,292.17,292.16,292.17,5.3331,58158.1095
10/3/2017,21:16:48,11520382,292.17,292.16,292.16,25.012642,58192.66913
10/3/2017,21:16:56,11520383,292.17,292.16,292.16,16.550473,58192.66913
10/3/2017,21:16:58,11520384,292.17,292.16,292.16,25,58192.66913
10/3/2017,21:16:59,11520385,292.17,292.16,292.16,4.700527,58192.66913
10/3/2017,21:17:03,11520386,292.17,292.16,292.17,0.00003412,58192.66913
10/3/2017,21:17:07,11520387,292.17,292.16,292.16,25,58192.66913
10/3/2017,21:17:10,11520388,292.17,292.16,292.16,25,58192.66913
10/3/2017,21:17:15,11520389,292.17,292.16,292.16,12.7525,58192.66913
10/3/2017,21:17:19,11520390,292.17,292.16,292.16,20.6,58192.66913
10/3/2017,21:17:39,11520395,292.17,292.16,292.16,9.11915931,58332.52035
10/3/2017,21:17:47,11520413,292.16,291.98,291.98,0.39850887,58332.52035
10/3/2017,21:18:02,11520414,291.99,291.98,291.99,0.00003414,58332.52035
10/3/2017,21:18:18,11520415,291.99,291.98,291.99,4.7129,58332.52035
10/3/2017,21:18:31,11520416,291.99,291.98,291.98,2.11358356,58383.75417
10/3/2017,21:18:31,11520417,291.99,291.98,291.99,3.41453122,58383.75417
10/3/2017,21:18:37,11520419,291.99,291.98,291.98,4.85333979,58383.75417
10/3/2017,21:18:49,11520420,291.99,291.98,291.99,1.6162,58383.75417
10/3/2017,21:18:58,11520425,291.99,291.98,291.98,0.69754168,58383.75417
10/3/2017,21:19:02,11520426,291.99,291.98,291.99,0.00003414,58383.75417
10/3/2017,21:19:12,11520448,291.99,291.8,291.8,0.01,58383.75417
10/3/2017,21:19:12,11520449,291.8,291.79,291.8,1.17999952,58383.75417
10/3/2017,21:19:18,11520450,291.8,291.79,291.79,0.97955,58383.75417
10/3/2017,21:19:19,11520452,291.8,291.79,291.79,2.36633,58395.88223
10/3/2017,21:19:21,11520457,291.8,291.79,291.8,0.461257,58395.88223
10/3/2017,21:19:51,11520458,291.79,291.78,291.79,1.70843581,58395.88223
10/3/2017,21:19:52,11520462,291.79,291.78,291.79,2.43071388,58395.88223
10/3/2017,21:20:02,11520464,291.79,291.78,291.79,0.00003416,58395.88223
10/3/2017,21:20:24,11520467,291.79,291.78,291.79,1.437796,58406.84061
10/3/2017,21:20:36,11520468,291.79,291.78,291.79,0.00006833,58406.84061
10/3/2017,21:20:53,11520471,291.79,291.78,291.79,0.39645613,58406.84061
10/3/2017,21:20:55,11520495,291.52,291.5,291.51,1.73689982,58406.84061
10/3/2017,21:21:02,11520496,291.51,291.5,291.51,0.0000342,58384.7758
10/3/2017,21:21:28,11520502,291.51,291.5,291.51,0.60613723,58384.7758
10/3/2017,21:22:01,11520505,291.51,291.5,291.51,1.562264,58334.50588
10/3/2017,21:22:03,11520506,291.51,291.5,291.51,0.0000342,58334.50588
10/3/2017,21:22:14,11520508,291.51,291.5,291.5,1.611498,58334.50588
10/3/2017,21:22:31,11520511,291.51,291.5,291.5,0.74082964,58334.50588
10/3/2017,21:22:39,11520512,291.51,291.5,291.51,0.08208368,58349.66275
10/3/2017,21:22:44,11520515,291.51,291.5,291.5,0.74779373,58349.66275
10/3/2017,21:22:50,11520518,291.51,291.5,291.51,1.24470174,58349.66275
10/3/2017,21:23:02,11520519,291.49,291.48,291.49,0.0000342,58349.66275
10/3/2017,21:23:03,11520520,291.49,291.48,291.49,3.1279,58349.66275
10/3/2017,21:23:05,11520521,291.49,291.48,291.49,0.03521056,58349.66275
10/3/2017,21:23:35,11520522,291.49,291.48,291.49,0.6747,58345.93488
10/3/2017,21:23:52,11520526,291.48,291.47,291.47,0.021459,58345.93488
10/3/2017,21:24:03,11520527,291.48,291.47,291.48,0.0000342,58345.93488
10/3/2017,21:24:06,11520530,291.48,291.47,291.48,1.0664762,58345.93488
10/3/2017,21:24:37,11520535,291.48,291.47,291.48,10.20266939,58237.34449
10/3/2017,21:24:59,11520582,291.41,291.24,291.25,0.5,58237.34449
10/3/2017,21:25:02,11520583,291.34,291.24,291.34,0.00003422,58237.34449
10/3/2017,21:25:09,11520586,291.33,291.24,291.31,3.874851,58214.38413
10/3/2017,21:25:25,11520587,291.25,291.24,291.25,0.00006846,58214.38413
10/3/2017,21:25:40,11520609,291.36,291.3,291.41,6.12328599,58214.38413
10/3/2017,21:26:01,11520621,291.41,291.31,291.41,1.98709814,58202.38243
10/3/2017,21:26:03,11520622,291.41,291.31,291.41,0.00003421,58202.38243
10/3/2017,21:26:07,11520624,291.38,291.31,291.39,0.00353558,58202.38243
10/3/2017,21:26:12,11520631,291.41,291.32,291.41,15.74403458,58202.38243
10/3/2017,21:26:43,11520633,291.33,291.32,291.33,2.215261,58202.38243
10/3/2017,21:27:02,11520634,291.33,291.32,291.33,0.00003422,58248.88995
10/3/2017,21:27:14,11520635,291.33,291.32,291.33,2.1668,58248.88995
10/3/2017,21:27:16,11520696,290.98,290.87,290.85,5.50479417,58248.88995
10/3/2017,21:27:45,11520697,290.88,290.87,290.88,2.9979,58239.15044
10/3/2017,21:28:02,11520698,290.88,290.87,290.88,0.00003427,58239.15044
10/3/2017,21:28:17,11520701,290.88,290.87,290.88,0.9707,58239.15044
10/3/2017,21:28:21,11520702,290.88,290.87,290.88,0.99399271,58239.15044
10/3/2017,21:28:26,11520706,290.88,290.87,290.87,2.85774968,58239.15044
10/3/2017,21:29:01,11520707,290.88,290.87,290.88,0.9674,58269.76859
10/3/2017,21:29:02,11520708,290.88,290.87,290.88,0.00003427,58269.76859
10/3/2017,21:29:15,11520709,290.88,290.87,290.88,0.82946978,58269.76859
10/3/2017,21:29:32,11520712,290.88,290.87,290.88,1.50240798,58281.14239
10/3/2017,21:29:52,11520713,290.88,290.87,290.87,10.52807628,58281.14239
10/3/2017,21:30:02,11520720,290.88,290.87,290.88,0.00023992,58281.14239
10/3/2017,21:30:03,11520721,290.88,290.87,290.88,0.00003427,58281.14239
10/3/2017,21:30:20,11520722,290.88,290.87,290.88,0.51413416,58254.80796
10/3/2017,21:30:33,11520729,290.88,290.87,290.87,14.56381694,58254.80796
10/3/2017,21:30:48,11520730,290.88,290.87,290.88,0.00006855,58254.80796
10/3/2017,21:30:49,11520731,290.88,290.87,290.88,0.51413416,58254.80796
10/3/2017,21:31:02,11520732,290.88,290.87,290.88,0.00003427,58305.24506
10/3/2017,21:31:03,11520733,290.88,290.87,290.88,18.7309,58305.24506
10/3/2017,21:31:34,11520734,290.88,290.87,290.87,1.9305,58305.24506
10/3/2017,21:32:02,11520735,290.88,290.87,290.88,0.00003427,58298.415
10/3/2017,21:32:05,11520736,290.88,290.87,290.88,3.69,58298.415
10/3/2017,21:32:35,11520737,290.88,290.87,290.88,3.9118,58298.415
10/3/2017,21:33:02,11520738,290.88,290.87,290.88,0.00003427,58293.74229
10/3/2017,21:33:06,11520740,290.88,290.87,290.87,0.30451694,58293.74229
10/3/2017,21:33:21,11520742,290.88,290.87,290.88,3.69967071,58293.74229
10/3/2017,21:33:38,11520743,290.88,290.87,290.87,5,58269.7848
10/3/2017,21:33:38,11520747,290.88,290.87,290.88,0.57803499,58269.7848
10/3/2017,21:34:03,11520748,290.88,290.87,290.88,0.00003427,58269.7848
10/3/2017,21:34:09,11520749,290.88,290.87,290.87,33.5509,58269.7848
10/3/2017,21:34:39,11520750,290.88,290.87,290.87,1.9057,58254.29023
10/3/2017,21:34:41,11520751,290.88,290.87,290.88,0.17,58254.29023
10/3/2017,21:35:02,11520752,290.88,290.87,290.88,0.00003427,58254.29023
10/3/2017,21:35:10,11520753,290.88,290.87,290.88,2.1787,58260.34925
10/3/2017,21:35:26,11520754,290.88,290.87,290.88,0.00006855,58260.34925
10/3/2017,21:35:41,11520755,290.88,290.87,290.88,0.232,58260.34925
10/3/2017,21:36:03,11520757,290.88,290.87,290.88,0.00003427,58250.52952
10/3/2017,21:36:13,11520758,290.88,290.87,290.88,2.9492,58250.52952
10/3/2017,21:36:15,11520760,290.88,290.87,290.88,3.46563135,58250.52952
10/3/2017,21:36:44,11520761,290.88,290.87,290.87,1.3412,58250.52952
10/3/2017,21:37:02,11520762,290.88,290.87,290.88,0.00003427,58259.91953
10/3/2017,21:37:04,11520763,290.88,290.87,290.88,2.05653666,58259.91953
10/3/2017,21:37:15,11520764,290.88,290.87,290.88,9.4211,58259.91953
10/3/2017,21:37:46,11520765,290.88,290.87,290.88,19.3275,58270.37607
10/3/2017,21:38:02,11520766,290.88,290.87,290.88,0.00003427,58270.37607
10/3/2017,21:38:18,11520767,290.88,290.87,290.88,2.0657,58270.37607
10/3/2017,21:38:49,11520768,290.88,290.87,290.87,1.3339,58272.60413
10/3/2017,21:39:02,11520769,290.88,290.87,290.88,0.00003427,58272.60413
10/3/2017,21:39:20,11520770,290.88,290.87,290.88,1.5035,58271.61823
10/3/2017,21:39:52,11520772,290.88,290.87,290.88,2.34157082,58271.61823
10/3/2017,21:39:54,11520787,290.97,290.93,290.97,0.22217753,58271.61823
10/3/2017,21:40:01,11520788,290.96,290.95,290.96,0.00342661,58271.61823
10/3/2017,21:40:03,11520789,290.96,290.95,290.96,0.00003426,58271.61823
10/3/2017,21:40:12,11520791,290.96,290.95,290.96,3.33768658,58270.75353
10/3/2017,21:40:23,11520792,290.96,290.95,290.96,0.2629,58270.75353
10/3/2017,21:40:32,11520793,290.96,290.95,290.96,0.28269604,58270.75353
10/3/2017,21:40:34,11520794,290.96,290.95,290.96,0.00006853,58270.75353
10/3/2017,21:40:41,11520795,290.96,290.95,290.96,3.42661868,58270.75353
10/3/2017,21:40:55,11520796,290.96,290.95,290.96,4.7332,58270.75353
10/3/2017,21:41:02,11520797,290.96,290.95,290.96,0.00003426,58296.91627
10/3/2017,21:41:26,11520798,290.96,290.95,290.96,1.2391,58296.91627
10/3/2017,21:41:55,11520799,290.96,290.95,290.96,1,58291.31618
10/3/2017,21:41:58,11520800,290.96,290.95,290.96,7.0771,58291.31618
10/3/2017,21:42:03,11520801,290.96,290.95,290.96,0.00003426,58291.31618
10/3/2017,21:42:08,11520802,290.96,290.95,290.96,0.08566546,58291.31618
10/3/2017,21:42:29,11520805,290.96,290.95,290.95,1.43988822,58291.31618
10/3/2017,21:43:01,11520811,290.96,290.95,290.96,2.25441605,58297.79533
10/3/2017,21:43:02,11520812,290.96,290.95,290.96,0.00003426,58297.79533
10/3/2017,21:43:33,11520814,290.96,290.95,290.95,5.26058822,58304.92023
10/3/2017,21:44:03,11520815,290.96,290.95,290.96,0.00003426,58304.92023
10/3/2017,21:44:04,11520816,290.96,290.95,290.95,16.5064,58304.92023
10/3/2017,21:44:36,11520819,290.96,290.95,290.96,4.54937,58302.65333
10/3/2017,21:45:02,11520821,290.96,290.95,290.96,0.00023986,58302.65333
10/3/2017,21:45:07,11520824,290.96,290.95,290.96,1.38539012,58302.65333
10/3/2017,21:45:34,11520825,290.96,290.95,290.96,0.00006853,58320.06163
10/3/2017,21:45:38,11520826,290.96,290.95,290.95,2.2337,58320.06163
10/3/2017,21:46:03,11520827,290.96,290.95,290.96,0.00003426,58324.63073
10/3/2017,21:46:09,11520828,290.96,290.95,290.96,5.0871,58324.63073
10/3/2017,21:46:27,11520871,291.15,291.14,291.16,8.88999608,58324.63073
10/3/2017,21:46:41,11520872,291.08,291.07,291.07,1.4998,58324.63073
10/3/2017,21:47:02,11520873,291.08,291.07,291.08,0.00003425,58358.91866
10/3/2017,21:47:12,11520875,291.08,291.07,291.08,0.83450225,58358.91866
10/3/2017,21:47:34,11520887,291.06,290.96,290.96,0.31044327,58358.91866
10/3/2017,21:47:41,11520892,290.95,290.94,290.95,0.37,58371.08705
10/3/2017,21:47:42,11520911,290.94,290.87,290.87,0.66129755,58371.08705
10/3/2017,21:47:44,11520914,290.88,290.87,290.88,18.70610225,58371.08705
10/3/2017,21:47:50,11520915,290.88,290.87,290.87,0.92765,58371.08705
10/3/2017,21:48:02,11520916,290.88,290.87,290.88,0.00003427,58371.08705
10/3/2017,21:48:04,11520932,290.94,290.91,290.94,44.06016427,58371.08705
10/3/2017,21:48:13,11520933,290.94,290.93,290.93,12.435214,58371.08705
10/3/2017,21:48:16,11520939,290.97,290.96,290.97,0.24122122,58371.08705
10/3/2017,21:48:47,11520941,290.9,290.89,290.89,0.2924,58492.96386
10/3/2017,21:48:55,11520946,290.9,290.89,290.92,0.35002747,58492.96386
10/3/2017,21:49:02,11520947,290.9,290.89,290.9,0.00003427,58492.96386
10/3/2017,21:49:18,11520949,290.9,290.89,290.89,2.51925509,58489.95905
10/3/2017,21:49:50,11520950,290.9,290.89,290.9,0.7152,58489.95905
10/3/2017,21:49:53,11520951,290.9,290.89,290.9,3.42732544,58489.95905
10/3/2017,21:49:56,11520952,290.9,290.89,290.9,1.37093017,58489.95905
10/3/2017,21:50:01,11520953,290.9,290.89,290.9,0.00342732,58489.95905
10/3/2017,21:50:03,11520954,290.9,290.89,290.9,0.00003427,58489.95905
10/3/2017,21:50:04,11520955,290.9,290.89,290.9,1.00077903,58489.95905
10/3/2017,21:50:21,11520956,290.9,290.89,290.9,4.1783,58472.17935
10/3/2017,21:50:36,11520957,290.9,290.89,290.9,0.00006854,58472.17935
10/3/2017,21:50:53,11520960,290.9,290.89,290.9,10.10169904,58472.17935
10/3/2017,21:51:02,11520961,290.9,290.89,290.9,0.00003427,58463.98994
10/3/2017,21:51:09,11520962,290.9,290.89,290.9,6.03435482,58463.98994
10/3/2017,21:51:24,11520964,290.9,290.89,290.9,2.89108813,58463.98994
10/3/2017,21:51:56,11520965,290.9,290.89,290.9,2.7429,58429.84302
10/3/2017,21:52:02,11520966,290.9,290.89,290.9,0.00003427,58429.84302
10/3/2017,21:52:27,11520991,290.86,290.85,290.85,0.94531838,58429.84302
10/3/2017,21:52:59,11521088,290.8,290.69,290.22,8.33540936,58426.05541
10/3/2017,21:53:02,11521089,290.31,290.3,290.31,0.00003434,58426.05541
10/3/2017,21:53:06,11521091,290.31,290.3,290.31,0.01546474,58426.05541
10/3/2017,21:53:20,11521093,290.31,290.3,290.3,22.5674,58426.05541
10/3/2017,21:53:26,11521119,290.48,290.35,290.48,11.19292736,58426.05541
10/3/2017,21:53:28,11521121,290.49,290.48,290.47,3.707,58538.14127
10/3/2017,21:53:31,11521123,290.49,290.48,290.48,1.0549,58538.14127
10/3/2017,21:54:00,11521126,290.49,290.48,290.49,0.060036,58538.14127
10/3/2017,21:54:03,11521128,290.49,290.48,290.49,0.00003432,58538.14127
10/3/2017,21:54:33,11521129,290.49,290.48,290.49,4.3072,58565.31543
10/3/2017,21:54:35,11521131,290.49,290.48,290.49,0.03601944,58565.31543
10/3/2017,21:55:02,11521132,290.49,290.48,290.49,0.00003432,58565.31543
10/3/2017,21:55:03,11521133,290.49,290.48,290.48,4.3954,58565.31543
10/3/2017,21:55:21,11521135,290.49,290.48,290.49,4.98455032,58553.56005
10/3/2017,21:55:27,11521136,290.49,290.48,290.49,0.00006864,58553.56005
10/3/2017,21:55:34,11521137,290.49,290.48,290.49,4.9501,58553.56005
10/3/2017,21:56:03,11521138,290.49,290.48,290.49,0.00003432,58552.46395
10/3/2017,21:56:04,11521168,290.17,290.16,290.16,3.83679092,58552.46395
10/3/2017,21:56:35,11521186,290.34,290.18,290.33,1.53309969,58552.46395
10/3/2017,21:57:03,11521187,290.34,290.33,290.34,0.00003433,58562.75641
10/3/2017,21:57:04,11521189,290.34,290.33,290.33,178.1816129,58562.75641
10/3/2017,21:57:05,11521190,290.34,290.33,290.33,0.7575,58562.75641
10/3/2017,21:57:27,11521194,290.34,290.33,290.34,1.65118823,58562.75641
10/3/2017,21:57:36,11521195,290.34,290.33,290.34,3.3538,58562.75641
10/3/2017,21:58:02,11521196,290.34,290.33,290.34,0.00003433,58768.98462
10/3/2017,21:58:05,11521197,290.34,290.33,290.33,0.01,58768.98462
10/3/2017,21:58:06,11521198,290.34,290.33,290.34,2.0596,58768.98462
10/3/2017,21:58:26,11521199,290.34,290.33,290.33,0.479,58768.98462
10/3/2017,21:58:37,11521202,290.34,290.33,290.34,0.9229,58758.22205
10/3/2017,21:59:02,11521203,290.34,290.33,290.34,0.00003433,58758.22205
10/3/2017,21:59:07,11521204,290.34,290.33,290.34,0.9076,58758.22205
10/3/2017,21:59:08,11521252,290.19,290.1,290.1,19.15189564,58758.22205
10/3/2017,21:59:38,11521253,290.11,290.1,290.1,1.0113,58646.65145
10/3/2017,21:59:50,11521256,290.11,290.1,290.11,8.12329208,58646.65145
10/3/2017,21:59:51,11521257,290.11,290.1,290.1,0.05,58646.65145
10/3/2017,21:59:53,11521259,290.11,290.1,290.1,0.05,58646.65145
10/3/2017,21:59:53,11521263,290.11,290.1,290.1,8.20230664,58646.65145
10/3/2017,21:59:55,11521264,290.11,290.1,290.1,13.192582,58646.65145
10/3/2017,22:00:00,11521266,290.11,290.1,290.1,4.996529,58646.65145
